time,open,high,low,close,volume
202403091439,295.83,295.87,295.7,295.84,940
202403091440,295.96,296.03,295.88,295.95,1005
202403091441,295.78,295.79,295.72,295.73,458
202403091442,295.74,295.84,295.67,295.71,817
202403091443,295.65,295.83,295.58,295.61,1123
202403091444,295.84,295.87,295.77,295.82,739
202403091445,295.87,295.97,295.7,295.91,787
202403091446,295.64,295.77,295.63,295.7,975
202403091447,295.67,295.68,295.57,295.62,719
202403091448,295.54,295.55,295.39,295.45,692
202403091449,295.28,295.38,295.23,295.29,625
202403091450,295.34,295.47,295.28,295.31,928
202403091451,295.36,295.5,295.27,295.42,533
202403091452,295.55,295.56,295.33,295.54,1211
202403091453,295.51,295.62,295.34,295.4,359
202403091454,295.4,295.54,295.29,295.46,955
202403091455,296.06,296.45,295.93,296.42,1832
202403091456,296.81,297.07,296.72,296.92,1578
202403091457,297.47,297.76,297.4,297.72,1720
202403091458,298.41,298.69,298.38,298.66,3222
202403091459,299.2,299.57,299.17,299.53,2072
202403091500,299.89,300.2,299.76,299.99,1435
202403091501,300.29,300.79,300.19,300.49,2472
202403091502,300.84,301.25,300.77,301.04,2245
202403091503,301.61,301.91,301.6,301.89,2445
202403091504,302.18,302.2,302.08,302.2,957
202403091505,302.74,303.02,302.71,302.77,2981
202403091506,302.81,302.85,302.72,302.77,664
202403091507,302.52,302.57,302.39,302.46,564
202403091508,302.51,302.68,302.29,302.43,729
202403091509,302.32,302.34,302.22,302.27,814
202403091510,302.28,302.32,302.15,302.2,266
202403091511,302.29,302.4,302.04,302.19,737
202403091512,302.09,302.11,301.95,302.01,806
202403091513,301.56,301.62,301.5,301.62,411
202403091514,301.61,301.73,301.54,301.56,813
202403091515,301.81,301.83,301.74,301.82,534
202403091516,301.76,301.8,301.69,301.78,910
202403091517,301.68,301.8,301.61,301.67,829
202403091518,301.64,301.77,301.53,301.64,645
202403091519,301.77,301.85,301.67,301.8,998
202403091520,301.87,301.89,301.83,301.83,667
202403091521,301.93,302.08,301.9,301.96,804
202403091522,302.08,302.1,302.08,302.08,978
202403091523,301.97,301.98,301.9,301.98,780
202403091524,302.24,302.27,302.23,302.25,536
202403091525,302.07,302.18,302.06,302.09,703
202403091526,302.36,302.46,302.21,302.28,700
202403091527,302.56,302.58,302.49,302.55,1001
202403091528,302.48,302.55,302.37,302.46,802
202403091529,302.25,302.34,302.21,302.3,735
202403091530,302.2,302.29,302.17,302.2,1026
202403091531,302.18,302.22,302.02,302.19,907
202403091532,302.65,302.66,302.59,302.65,1129
202403091533,302.69,302.84,302.49,302.8,924
202403091534,302.64,302.74,302.53,302.63,608
202403091535,302.59,302.68,302.48,302.64,820
202403091536,302.5,302.7,302.4,302.55,822
202403091537,302.67,302.83,302.62,302.7,752
202403091538,302.59,302.76,302.4,302.54,730
202403091539,302.66,302.77,302.56,302.73,815
202403091540,302.9,303.05,302.81,302.81,693
202403091541,302.72,302.83,302.65,302.67,820
202403091542,302.61,302.82,302.59,302.6,712
202403091543,302.76,302.88,302.74,302.75,750
202403091544,302.37,302.53,302.24,302.47,2627
202403100845,302.03,302.15,301.81,301.87,1597
202403100846,301.7,301.76,301.44,301.46,2320
202403100847,301.08,301.2,300.66,300.86,1710
202403100848,300.21,300.33,299.88,299.95,2573
202403100849,299.76,300.03,299.49,299.52,2017
202403100850,299.14,299.4,298.92,299.02,1528
202403100851,298.44,298.76,298.06,298.1,2063
202403100852,297.79,298.06,297.57,297.63,2161
202403100853,297.18,297.32,296.97,297.05,1414
202403100854,296.76,296.98,296.19,296.34,1731
202403100855,295.86,296.07,295.62,295.66,1994
202403100856,295.68,295.78,295.54,295.62,944
202403100857,295.74,295.79,295.63,295.78,763
202403100858,295.89,295.93,295.8,295.91,670
202403100859,296.18,296.26,296.15,296.17,480
202403100900,296.09,296.1,295.87,296.02,780
202403100901,296.05,296.26,296.0,296.02,790
202403100902,296.29,296.38,296.14,296.24,747
202403100903,296.11,296.13,295.98,296.1,868
202403100904,296.18,296.27,296.07,296.13,1083
202403100905,296.23,296.33,296.22,296.23,806
202403100906,296.56,296.57,296.45,296.48,1092
202403100907,296.62,296.65,296.58,296.6,795
202403100908,296.51,296.53,296.47,296.5,980
202403100909,296.75,296.77,296.64,296.7,815
202403100910,296.55,296.56,296.3,296.51,1091
202403100911,296.63,296.64,296.54,296.62,452
202403100912,296.49,296.66,296.44,296.49,750
202403100913,296.42,296.48,296.28,296.46,932
202403100914,296.37,296.37,296.31,296.37,646
202403100915,296.5,296.61,296.5,296.52,823
202403100916,296.22,296.3,296.19,296.23,1245
202403100917,296.49,296.71,296.35,296.41,832
202403100918,296.53,296.57,296.48,296.56,879
202403100919,296.43,296.5,296.42,296.46,414
202403100920,296.19,296.32,296.15,296.24,843
202403100921,296.44,296.53,296.36,296.4,841
202403100922,296.62,296.65,296.47,296.57,330
202403100923,296.51,296.62,296.38,296.53,509
202403100924,296.68,296.83,296.66,296.74,736
202403100925,296.54,296.59,296.42,296.5,713
202403100926,296.5,296.63,296.27,296.5,608
202403100927,296.44,296.52,296.43,296.5,668
202403100928,296.54,296.56,296.47,296.51,766
202403100929,296.42,296.54,296.38,296.51,1052
202403100930,296.65,296.74,296.57,296.6,551
202403100931,296.55,296.67,296.4,296.49,708
202403100932,296.51,296.65,296.35,296.48,897
202403100933,296.16,296.2,296.13,296.19,771
202403100934,296.75,297.05,296.75,296.96,2191
202403100935,297.69,298.08,297.63,297.9,1737
202403100936,298.27,298.6,298.14,298.45,2441
202403100937,298.89,299.02,298.82,298.99,1327
202403100938,299.38,299.65,299.32,299.56,750
202403100939,299.82,299.95,299.66,299.94,2291
202403100940,300.37,300.73,300.31,300.56,1929
202403100941,300.97,301.03,300.87,300.94,1942
202403100942,301.41,301.73,301.34,301.65,2169
202403100943,301.97,302.37,301.96,302.17,1909
202403100944,302.57,302.82,302.5,302.71,2276
202403100945,303.04,303.42,302.98,303.26,2009
202403100946,303.15,303.23,303.01,303.14,963
202403100947,303.03,303.16,303.0,303.07,1074
202403100948,303.0,303.1,302.86,303.01,1193
202403100949,303.24,303.39,303.19,303.38,747
202403100950,303.36,303.37,303.24,303.32,765
202403100951,303.33,303.52,303.17,303.39,671
202403100952,303.35,303.42,303.21,303.37,915
202403100953,303.08,303.18,303.05,303.14,455
202403100954,303.21,303.39,303.07,303.27,750
202403100955,303.27,303.38,303.23,303.33,582
202403100956,303.27,303.32,303.19,303.29,642
202403100957,303.48,303.68,303.4,303.55,799
202403100958,303.46,303.54,303.34,303.48,1038
202403100959,303.43,303.49,303.34,303.42,570
202403101000,303.36,303.52,303.35,303.35,1103
202403101001,303.49,303.63,303.45,303.52,336
202403101002,303.67,303.83,303.54,303.68,983
202403101003,303.65,303.78,303.61,303.67,935
202403101004,303.99,304.04,303.86,303.94,526
202403101005,304.12,304.28,304.08,304.16,865
202403101006,304.15,304.15,304.08,304.11,939
202403101007,304.05,304.14,304.05,304.09,897
202403101008,303.96,304.16,303.84,304.02,976
202403101009,303.95,304.08,303.92,303.96,673
202403101010,304.24,304.39,304.13,304.25,903
202403101011,304.56,304.58,304.46,304.56,1016
202403101012,304.44,304.54,304.31,304.44,1030
202403101013,304.38,304.56,304.35,304.44,578
202403101014,304.14,304.29,304.09,304.17,948
202403101015,304.13,304.19,304.11,304.12,1184
202403101016,304.08,304.21,303.94,304.06,704
202403101017,304.21,304.27,304.16,304.22,709
202403101018,304.35,304.45,304.32,304.38,869
202403101019,304.32,304.4,304.3,304.32,808
202403101020,304.23,304.24,304.18,304.23,774
202403101021,304.2,304.29,304.06,304.08,1034
202403101022,303.66,303.82,303.55,303.79,752
202403101023,303.86,303.95,303.79,303.82,802
202403101024,303.84,303.98,303.84,303.87,1154
202403101025,303.79,303.79,303.72,303.75,926
202403101026,303.57,303.95,303.47,303.71,1046
202403101027,303.99,304.09,303.95,303.99,802
202403101028,303.92,304.1,303.8,303.84,797
202403101029,303.21,303.25,302.88,302.93,1707
202403101030,302.34,302.51,302.29,302.3,2579
202403101031,301.89,302.08,301.66,301.74,1562
202403101032,301.39,301.41,301.07,301.24,1884
202403101033,300.67,300.7,300.46,300.48,1937
202403101034,300.2,300.35,299.98,300.08,1812
202403101035,299.95,299.97,299.68,299.76,2046
202403101036,299.41,299.62,299.29,299.4,2678
202403101037,299.13,299.26,298.87,298.95,1486
202403101038,298.53,298.88,298.28,298.34,1703
202403101039,298.04,298.28,297.52,297.6,1881
202403101040,297.49,297.67,297.37,297.55,759
202403101041,297.71,297.79,297.6,297.71,754
202403101042,297.61,297.72,297.53,297.6,823
202403101043,297.7,297.73,297.57,297.62,690
202403101044,297.59,297.66,297.43,297.6,687
202403101045,297.66,297.75,297.49,297.65,951
202403101046,297.9,298.03,297.71,297.86,990
202403101047,297.95,297.97,297.93,297.96,924
202403101048,297.85,298.04,297.71,297.85,755
202403101049,298.0,298.02,297.81,297.92,551
202403101050,298.34,298.35,298.17,298.28,566
202403101051,298.31,298.46,298.19,298.24,906
202403101052,298.46,298.66,298.41,298.54,710
202403101053,298.3,298.38,298.21,298.35,948
202403101054,298.19,298.29,298.16,298.25,744
202403101055,298.29,298.38,298.23,298.26,591
202403101056,298.29,298.41,298.2,298.27,656
202403101057,298.2,298.29,298.07,298.24,484
202403101058,298.18,298.3,298.13,298.19,719
202403101059,298.14,298.19,298.01,298.13,897
202403101100,298.01,298.02,297.91,298.01,679
202403101101,298.12,298.24,298.02,298.12,839
202403101102,298.11,298.12,297.95,298.08,815
202403101103,298.0,298.12,297.95,298.02,635
202403101104,298.12,298.2,298.03,298.19,369
202403101105,298.47,298.5,298.42,298.49,945
202403101106,298.58,298.62,298.39,298.53,904
202403101107,298.87,299.02,298.62,298.83,685
202403101108,299.05,299.14,298.99,299.05,925
202403101109,299.09,299.13,298.94,299.01,367
202403101110,299.02,299.04,298.92,299.0,726
202403101111,299.07,299.25,298.96,299.01,733
202403101112,298.89,298.98,298.79,298.87,772
202403101113,299.04,299.05,298.95,299.0,672
202403101114,299.12,299.21,298.99,299.13,966
202403101115,299.06,299.16,298.94,299.04,790
202403101116,299.04,299.14,298.91,299.02,913
202403101117,299.16,299.18,299.13,299.17,868
202403101118,299.29,299.37,299.18,299.26,1033
202403101119,299.21,299.3,299.2,299.29,571
202403101120,299.16,299.28,299.15,299.24,470
202403101121,299.28,299.33,299.25,299.29,639
202403101122,299.15,299.17,299.13,299.17,761
202403101123,299.79,299.91,299.65,299.7,3646
202403101124,300.04,300.51,299.95,300.39,2454
202403101125,300.73,301.19,300.68,300.94,2486
202403101126,301.38,301.72,301.26,301.63,2067
202403101127,302.39,302.62,302.36,302.59,2068
202403101128,302.83,302.97,302.79,302.94,2168
202403101129,303.44,303.64,303.42,303.55,1316
202403101130,304.2,304.52,304.17,304.5,1755
202403101131,305.28,305.48,305.27,305.41,2309
202403101132,305.82,306.08,305.78,306.03,2126
202403101133,306.54,306.76,306.46,306.67,1546
202403101134,306.95,307.31,306.85,307.15,1515
202403101135,307.6,307.7,307.58,307.61,1493
202403101136,308.23,308.49,308.18,308.38,2036
202403101137,308.65,309.07,308.57,308.88,1653
202403101138,309.27,309.65,309.25,309.48,1792
202403101139,309.27,309.47,309.24,309.34,782
202403101140,309.24,309.25,309.16,309.21,763
202403101141,309.1,309.2,309.05,309.09,612
202403101142,309.21,309.31,309.12,309.23,664
202403101143,309.34,309.48,309.28,309.29,1167
202403101144,309.3,309.37,309.21,309.24,331
202403101145,309.1,309.2,309.04,309.07,981
202403101146,308.95,309.04,308.87,309.0,779
202403101147,309.0,309.15,308.94,309.01,1078
202403101148,308.86,308.96,308.77,308.86,715
202403101149,308.96,309.01,308.89,308.94,1172
202403101150,309.04,309.09,308.9,309.01,892
202403101151,308.83,309.03,308.81,308.86,651
202403101152,308.99,309.07,308.89,309.03,808
202403101153,308.83,308.86,308.67,308.8,678
202403101154,309.04,309.11,308.94,308.96,877
202403101155,308.84,308.86,308.81,308.83,809
202403101156,308.85,308.89,308.79,308.84,776
202403101157,308.81,308.86,308.66,308.83,653
202403101158,308.75,308.92,308.74,308.79,835
202403101159,308.72,308.81,308.7,308.72,612
202403101200,308.55,308.77,308.43,308.68,966
202403101201,308.94,309.0,308.84,308.87,592
202403101202,309.05,309.25,309.02,309.05,1194
202403101203,309.09,309.22,308.94,309.02,703
202403101204,308.81,308.92,308.79,308.87,810
202403101205,308.86,309.05,308.83,308.95,906
202403101206,309.11,309.12,308.87,309.04,811
202403101207,309.02,309.08,308.99,309.07,531
202403101208,309.15,309.21,309.11,309.17,1047
202403101209,308.7,308.77,308.42,308.56,2323
202403101210,308.1,308.31,307.73,307.82,1897
202403101211,307.4,307.68,307.23,307.37,1871
202403101212,306.88,306.89,306.74,306.78,2545
202403101213,306.45,306.48,306.07,306.21,1954
202403101214,305.95,306.07,305.82,305.86,1328
202403101215,305.49,305.63,305.18,305.26,2008
202403101216,304.97,305.19,304.53,304.62,3402
202403101217,304.05,304.16,303.77,304.07,2120
202403101218,303.45,303.52,303.22,303.31,1124
202403101219,303.05,303.17,302.95,302.98,1368
202403101220,302.51,302.59,302.31,302.33,2103
202403101221,302.17,302.21,302.01,302.02,2524
202403101222,301.84,302.06,301.49,301.57,1509
202403101223,301.56,301.58,301.33,301.4,2586
202403101224,301.06,301.14,300.86,300.98,1945
202403101225,301.07,301.16,301.01,301.01,332
202403101226,300.88,301.0,300.82,300.84,867
202403101227,301.03,301.11,301.03,301.06,870
202403101228,301.09,301.16,301.03,301.04,889
202403101229,301.02,301.03,300.92,300.98,838
202403101230,301.0,301.09,300.91,301.04,927
202403101231,300.89,301.08,300.84,300.88,992
202403101232,300.87,301.11,300.83,300.86,867
202403101233,300.98,301.0,300.92,300.93,533
202403101234,300.84,301.05,300.75,300.9,1101
202403101235,300.87,300.91,300.72,300.86,987
202403101236,300.51,300.54,300.49,300.54,654
202403101237,300.22,300.32,300.16,300.26,994
202403101238,300.09,300.11,300.0,300.08,773
202403101239,300.19,300.23,300.07,300.2,272
202403101240,300.28,300.31,300.21,300.25,1097
202403101241,300.21,300.25,300.05,300.18,736
202403101242,300.01,300.21,299.98,300.09,890
202403101243,300.57,300.67,300.54,300.55,605
202403101244,300.47,300.54,300.36,300.5,1118
202403101245,300.53,300.6,300.49,300.54,855
202403101246,300.65,300.7,300.58,300.64,832
202403101247,300.69,300.72,300.58,300.61,882
202403101248,300.48,300.55,300.44,300.52,508
202403101249,300.43,300.53,300.38,300.42,280
202403101250,300.49,300.55,300.49,300.52,761
202403101251,300.5,300.61,300.5,300.5,1017
202403101252,300.68,300.82,300.55,300.64,708
202403101253,300.7,300.84,300.54,300.75,608
202403101254,300.93,300.96,300.92,300.92,539
202403101255,300.87,300.95,300.79,300.92,850
202403101256,300.74,300.74,300.65,300.7,949
202403101257,300.61,300.82,300.61,300.67,783
202403101258,300.67,300.71,300.49,300.61,664
202403101259,300.85,300.87,300.7,300.81,949
202403101300,300.76,300.8,300.7,300.77,800
202403101301,300.94,301.08,300.83,301.03,1077
202403101302,301.35,301.7,301.35,301.56,2898
202403101303,302.03,302.32,301.99,302.29,2429
202403101304,302.44,302.69,302.32,302.62,899
202403101305,303.22,303.78,302.92,303.5,1235
202403101306,303.91,304.19,303.85,304.09,1445
202403101307,304.46,304.65,304.38,304.61,2450
202403101308,304.86,305.17,304.75,305.09,1933
202403101309,305.5,305.87,305.48,305.55,2616
202403101310,306.05,306.36,305.92,306.35,1897
202403101311,306.65,306.94,306.62,306.83,2266
202403101312,307.05,307.52,306.89,307.41,2122
202403101313,307.92,308.22,307.9,308.11,1764
202403101314,308.44,308.6,308.35,308.48,1695
202403101315,309.01,309.41,308.96,309.31,1888
202403101316,309.37,309.44,309.32,309.43,2878
202403101317,309.63,309.93,309.58,309.8,2515
202403101318,309.98,310.08,309.89,310.02,1061
202403101319,310.18,310.3,310.08,310.19,834
202403101320,310.17,310.3,310.04,310.27,756
202403101321,310.53,310.61,310.47,310.49,774
202403101322,310.3,310.47,310.22,310.35,1015
202403101323,310.28,310.33,310.24,310.29,913
202403101324,310.0,310.2,309.96,309.98,970
202403101325,310.01,310.17,309.95,310.07,837
202403101326,309.77,309.79,309.74,309.77,905
202403101327,309.77,309.96,309.76,309.8,609
202403101328,309.74,309.85,309.71,309.71,910
202403101329,309.51,309.51,309.4,309.5,691
202403101330,309.51,309.52,309.37,309.46,1310
202403101331,309.3,309.33,309.27,309.3,762
202403101332,309.26,309.36,309.09,309.27,756
202403101333,309.34,309.39,309.31,309.36,490
202403101334,309.32,309.43,309.22,309.34,684
202403101335,309.27,309.34,309.16,309.2,994
202403101336,309.11,309.29,309.04,309.18,547
202403101337,309.24,309.27,309.2,309.24,613
202403101338,309.13,309.18,308.87,309.09,929
202403101339,308.96,309.07,308.94,308.94,999
202403101340,309.04,309.12,308.96,308.96,934
202403101341,308.99,309.02,308.77,308.93,1224
202403101342,309.0,309.1,308.88,308.97,537
202403101343,309.18,309.19,309.16,309.16,322
202403101344,309.1,309.21,309.02,309.13,915
202403101345,309.12,309.24,309.07,309.19,1049
202403101346,309.43,309.54,309.37,309.51,834
202403101347,309.5,309.6,309.41,309.51,591
202403101348,309.34,309.46,309.34,309.36,766
202403101349,309.28,309.29,309.16,309.24,760
202403101350,309.21,309.24,309.15,309.24,717
202403101351,309.27,309.38,309.23,309.32,970
202403101352,309.4,309.49,309.21,309.32,676
202403101353,309.05,309.17,309.05,309.12,704
202403101354,309.62,309.73,309.47,309.6,2398
202403101355,310.19,310.27,310.07,310.15,2541
202403101356,310.43,310.76,310.37,310.65,1294
202403101357,310.66,311.11,310.63,311.02,1918
202403101358,311.1,311.36,311.03,311.29,2058
202403101359,312.01,312.02,311.89,312.0,1585
202403101400,312.15,312.51,312.15,312.27,1609
202403101401,312.59,312.67,312.31,312.48,2449
202403101402,312.9,313.04,312.85,312.93,2172
202403101403,313.51,313.66,313.46,313.65,2372
202403101404,314.08,314.51,314.02,314.29,2021
202403101405,314.78,315.02,314.62,314.81,1988
202403101406,315.23,315.72,315.22,315.47,2167
202403101407,315.97,316.53,315.81,316.21,3026
202403101408,316.62,316.76,316.57,316.59,2312
202403101409,317.05,317.06,316.98,317.02,1866
202403101410,317.69,317.77,317.52,317.76,1694
202403101411,318.33,318.67,318.31,318.51,2003
202403101412,318.57,318.57,318.56,318.56,781
202403101413,318.51,318.57,318.29,318.51,518
202403101414,318.39,318.58,318.29,318.42,885
202403101415,318.47,318.57,318.36,318.46,709
202403101416,318.39,318.49,318.33,318.49,762
202403101417,318.25,318.39,318.22,318.23,554
202403101418,318.16,318.21,318.01,318.1,1111
202403101419,318.06,318.18,317.93,317.99,701
202403101420,317.88,317.96,317.78,317.85,842
202403101421,317.9,317.92,317.83,317.87,840
202403101422,317.91,318.01,317.8,318.0,855
202403101423,318.22,318.25,318.16,318.24,386
202403101424,318.18,318.41,318.09,318.16,1020
202403101425,318.33,318.4,318.3,318.31,911
202403101426,318.27,318.32,318.17,318.27,1104
202403101427,318.45,318.55,318.35,318.47,908
202403101428,318.49,318.56,318.4,318.52,926
202403101429,318.81,318.87,318.62,318.73,839
202403101430,319.01,319.06,318.89,319.05,923
202403101431,319.39,319.5,319.29,319.42,560
202403101432,319.39,319.48,319.34,319.39,891
202403101433,319.39,319.72,319.28,319.33,819
202403101434,319.11,319.16,319.06,319.14,796
202403101435,319.47,319.48,319.31,319.4,1067
202403101436,319.31,319.45,319.23,319.4,314
202403101437,319.27,319.33,319.23,319.27,633
202403101438,319.36,319.43,319.27,319.38,529
202403101439,319.51,319.58,319.45,319.5,640
202403101440,319.62,319.8,319.52,319.7,972
202403101441,319.99,320.33,319.89,320.14,2322
202403101442,320.54,320.97,320.5,320.87,2754
202403101443,321.47,321.65,321.37,321.58,1356
202403101444,321.98,322.19,321.94,322.16,2317
202403101445,322.61,322.95,322.5,322.83,2174
202403101446,323.09,323.49,323.09,323.23,1900
202403101447,323.73,323.9,323.65,323.72,3093
202403101448,324.28,324.7,324.15,324.53,1794
202403101449,324.78,325.04,324.77,324.99,2242
202403101450,325.17,325.37,325.15,325.35,2918
202403101451,325.64,326.06,325.58,325.99,1937
202403101452,326.42,326.58,326.28,326.35,2100
202403101453,327.03,327.15,326.97,327.07,2552
202403101454,327.42,327.74,327.32,327.54,2025
202403101455,327.85,328.29,327.76,328.22,2639
202403101456,328.11,328.17,328.04,328.17,1053
202403101457,328.16,328.21,328.08,328.17,542
202403101458,328.17,328.31,328.1,328.23,905
202403101459,328.01,328.11,327.87,328.04,981
202403101500,328.0,328.11,327.92,327.98,820
202403101501,328.04,328.06,328.03,328.04,767
202403101502,327.98,328.02,327.94,328.0,839
202403101503,327.77,327.85,327.65,327.82,830
202403101504,327.77,327.86,327.66,327.76,837
202403101505,327.65,327.7,327.55,327.66,759
202403101506,327.71,327.77,327.67,327.68,854
202403101507,327.46,327.47,327.44,327.45,807
202403101508,327.56,327.65,327.46,327.49,933
202403101509,327.58,327.8,327.51,327.56,1026
202403101510,327.47,327.54,327.41,327.52,881
202403101511,327.56,327.61,327.55,327.58,944
202403101512,327.65,327.76,327.6,327.7,893
202403101513,327.75,327.78,327.66,327.67,921
202403101514,327.54,327.56,327.5,327.54,712
202403101515,327.68,327.75,327.65,327.71,520
202403101516,327.72,327.84,327.68,327.79,801
202403101517,327.6,327.67,327.53,327.59,678
202403101518,327.68,327.88,327.5,327.66,905
202403101519,327.76,327.91,327.7,327.76,686
202403101520,327.84,327.87,327.77,327.85,972
202403101521,327.78,327.96,327.54,327.67,1055
202403101522,327.71,327.72,327.53,327.66,1100
202403101523,327.82,327.92,327.78,327.82,435
202403101524,327.89,327.99,327.82,327.97,514
202403101525,327.99,328.07,327.88,328.0,648
202403101526,327.54,327.79,327.37,327.64,818
202403101527,327.51,327.59,327.46,327.52,847
202403101528,327.49,327.56,327.47,327.52,604
202403101529,327.56,327.6,327.45,327.59,766
202403101530,327.71,327.83,327.52,327.83,1020
202403101531,328.38,328.53,328.36,328.41,2165
202403101532,329.01,329.11,328.88,329.05,1819
202403101533,329.34,329.67,329.29,329.5,1807
202403101534,329.87,330.13,329.8,329.96,1760
202403101535,330.51,330.89,330.49,330.8,2371
202403101536,331.06,331.57,331.06,331.42,2394
202403101537,331.86,332.29,331.79,332.16,1848
202403101538,332.69,333.1,332.65,332.94,2143
202403101539,333.33,333.65,333.33,333.47,2265
202403101540,333.91,334.34,333.79,334.08,2039
202403101541,334.46,334.75,334.43,334.72,2425
202403101542,335.13,335.62,335.12,335.47,1506
202403101543,336.22,336.38,336.15,336.34,2383
202403101544,336.38,336.61,336.29,336.45,698
202403110845,336.32,336.34,336.27,336.29,948
202403110846,336.15,336.24,336.11,336.21,829
202403110847,335.99,336.06,335.94,336.01,642
202403110848,335.83,335.88,335.8,335.83,697
202403110849,335.95,335.97,335.74,335.87,840
202403110850,336.12,336.18,336.1,336.18,819
202403110851,336.27,336.27,336.11,336.21,776
202403110852,336.12,336.3,336.1,336.16,1210
202403110853,336.26,336.29,336.21,336.23,996
202403110854,336.6,336.67,336.53,336.53,841
202403110855,336.34,336.51,336.34,336.41,741
202403110856,336.19,336.22,336.1,336.19,725
202403110857,336.12,336.22,335.96,336.15,402
202403110858,336.15,336.18,336.1,336.15,616
202403110859,336.12,336.27,336.1,336.15,789
202403110900,336.51,336.56,336.46,336.52,946
202403110901,336.57,336.58,336.51,336.56,865
202403110902,336.93,336.95,336.8,336.86,626
202403110903,336.87,336.99,336.76,336.83,703
202403110904,337.16,337.3,337.14,337.15,849
202403110905,337.15,337.26,337.02,337.11,729
202403110906,337.24,337.28,337.16,337.24,1020
202403110907,337.19,337.28,337.11,337.18,824
202403110908,337.13,337.24,337.05,337.18,891
202403110909,336.84,337.04,336.8,336.89,439
202403110910,336.97,337.11,336.75,336.89,859
202403110911,336.68,336.75,336.59,336.74,919
202403110912,336.67,336.85,336.58,336.64,635
202403110913,336.64,336.66,336.62,336.65,804
202403110914,336.74,336.76,336.7,336.73,965
202403110915,336.64,336.74,336.55,336.65,1160
202403110916,336.43,336.52,336.25,336.44,699
202403110917,336.35,336.38,336.32,336.37,773
202403110918,335.84,335.84,335.76,335.84,1061
202403110919,335.85,335.94,335.75,335.81,685
202403110920,335.62,335.75,335.61,335.63,1099
202403110921,335.57,335.63,335.5,335.52,843
202403110922,335.63,335.69,335.55,335.62,1146
202403110923,335.44,335.57,335.41,335.53,773
202403110924,335.59,335.64,335.59,335.62,1093
202403110925,335.56,335.72,335.55,335.62,574
202403110926,335.18,335.24,334.86,334.89,2094
202403110927,334.45,334.84,334.15,334.17,2258
202403110928,333.81,333.93,333.65,333.66,2753
202403110929,333.07,333.1,332.55,332.83,1836
202403110930,332.62,332.64,332.43,332.5,2698
202403110931,332.31,332.35,331.78,331.91,1718
202403110932,331.6,331.74,331.35,331.38,1919
202403110933,331.1,331.2,330.75,330.87,1834
202403110934,330.15,330.35,329.91,330.03,2004
202403110935,329.38,329.45,329.17,329.19,2286
202403110936,328.78,328.98,328.63,328.68,2588
202403110937,328.18,328.36,328.01,328.07,2709
202403110938,327.46,327.68,326.96,327.19,2193
202403110939,326.91,327.01,326.52,326.65,1668
202403110940,326.07,326.17,325.98,325.99,2140
202403110941,325.56,325.69,325.34,325.42,2744
202403110942,325.13,325.19,324.93,324.93,1236
202403110943,324.61,324.93,324.45,324.59,2183
202403110944,323.95,324.27,323.95,323.99,2985
202403110945,323.93,323.97,323.88,323.89,1042
202403110946,323.8,323.95,323.8,323.84,1018
202403110947,323.8,323.83,323.7,323.73,826
202403110948,323.66,323.69,323.58,323.66,759
202403110949,323.35,323.57,323.3,323.43,569
202403110950,323.49,323.49,323.44,323.48,831
202403110951,323.06,323.11,322.93,323.07,1137
202403110952,322.85,322.99,322.73,322.87,1002
202403110953,322.93,323.04,322.82,322.92,1031
202403110954,322.97,323.05,322.91,322.99,761
202403110955,322.99,323.13,322.88,322.94,747
202403110956,323.01,323.06,322.84,322.99,884
202403110957,323.16,323.19,323.06,323.07,549
202403110958,322.97,323.1,322.94,323.04,744
202403110959,323.07,323.16,323.01,323.03,939
202403111000,322.79,322.93,322.75,322.76,567
202403111001,322.92,323.11,322.91,322.98,717
202403111002,322.78,322.94,322.67,322.75,684
202403111003,322.93,323.02,322.86,322.87,314
202403111004,323.0,323.1,322.89,322.93,562
202403111005,322.95,323.06,322.76,322.85,988
202403111006,322.73,322.91,322.69,322.79,723
202403111007,322.72,322.72,322.5,322.61,978
202403111008,322.51,322.65,322.39,322.54,424
202403111009,322.61,322.7,322.59,322.62,530
202403111010,322.51,322.59,322.5,322.55,596
202403111011,322.81,322.95,322.77,322.78,690
202403111012,323.02,323.06,322.96,323.05,552
202403111013,323.18,323.28,323.08,323.15,1059
202403111014,323.09,323.31,322.97,323.14,514
202403111015,323.3,323.32,323.14,323.22,400
202403111016,323.05,323.21,322.93,323.15,544
202403111017,323.28,323.29,323.18,323.22,907
202403111018,323.14,323.24,323.09,323.19,978
202403111019,323.18,323.29,323.18,323.24,703
202403111020,323.16,323.27,323.05,323.19,601
202403111021,322.65,322.9,322.14,322.27,2674
202403111022,321.76,321.92,321.65,321.91,2795
202403111023,321.78,322.12,321.44,321.48,1791
202403111024,321.03,321.17,320.52,320.65,2431
202403111025,319.99,320.3,319.84,319.95,1909
202403111026,319.69,319.74,319.6,319.61,1224
202403111027,319.02,319.07,318.6,318.63,2179
202403111028,318.4,318.6,318.25,318.25,1415
202403111029,318.16,318.16,317.86,317.88,994
202403111030,317.59,317.62,317.18,317.4,2103
202403111031,317.05,317.15,316.5,316.72,1501
202403111032,316.53,316.94,316.3,316.34,2712
202403111033,316.01,316.26,315.58,315.74,2718
202403111034,315.32,315.49,315.11,315.12,1427
202403111035,314.81,314.88,314.22,314.28,733
202403111036,314.47,314.55,314.41,314.52,1096
